subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response,time_of_response,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-057,108,3,FALSE,left,avoid,neg,fungus17_crop.jpg,2,11,TRUE,107,57,DON'T EAT                                    EAT,2452.002,2433.853,2349.0005,1,2452.6836,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,681.5999999996275
sub-057,109,3,FALSE,left,avoid,neg,fungus7_crop.jpg,2,11,TRUE,108,57,DON'T EAT                                    EAT,2454.02,2433.853,2349.0005,1,2454.6707,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,650.7000000001863
sub-057,110,3,FALSE,left,avoid,neg,fungus16_crop.jpg,2,11,TRUE,109,57,DON'T EAT                                    EAT,2456.0386,2433.853,2349.0005,1,2456.7627,right,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,724.1000000005588
sub-057,111,1,FALSE,left,approach,neg,insect30_crop.jpg,2,12,TRUE,110,57,DON'T EAT                                    EAT,2472.235,2468.2314,2349.0005,2,2473.01,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,775
sub-057,112,1,FALSE,left,approach,neg,insect9_crop.jpg,2,12,TRUE,111,57,DON'T EAT                                    EAT,2474.2532,2468.2314,2349.0005,2,2474.9019,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,648.6999999997206
sub-057,113,1,FALSE,left,approach,neg,insect8_crop.jpg,2,12,TRUE,112,57,DON'T EAT                                    EAT,2476.2717,2468.2314,2349.0005,2,2476.933,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,661.3000000002794
sub-057,114,1,TRUE,left,avoid,neg,fungus11_crop.jpg,2,12,TRUE,113,57,DON'T EAT                                    EAT,2478.2896,2468.2314,2349.0005,1,2479.085,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,795.3999999999069
sub-057,115,1,FALSE,left,approach,neg,insect26_crop.jpg,2,12,TRUE,114,57,DON'T EAT                                    EAT,2480.3086,2468.2314,2349.0005,2,2481,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,691.4000000003725
sub-057,116,1,TRUE,left,avoid,pos,meat35_crop.jpg,2,12,TRUE,115,57,DON'T EAT                                    EAT,2482.327,2468.2314,2349.0005,1,2483.1848,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,857.7999999998137
sub-057,117,1,FALSE,left,approach,neg,insect21_crop.jpg,2,12,TRUE,116,57,DON'T EAT                                    EAT,2484.3452,2468.2314,2349.0005,1,2485.3018,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,0,0,956.6000000000931
sub-057,118,1,FALSE,left,approach,neg,insect15_crop.jpg,2,12,TRUE,117,57,DON'T EAT                                    EAT,2486.3633,2468.2314,2349.0005,1,2487.0142,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,0,0,650.9000000003725
sub-057,119,1,FALSE,left,approach,neg,insect6_crop.jpg,2,12,TRUE,118,57,DON'T EAT                                    EAT,2488.382,2468.2314,2349.0005,2,2489.4314,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,1049.3999999999069
sub-057,120,1,FALSE,left,approach,neg,insect29_crop.jpg,2,12,TRUE,119,57,DON'T EAT                                    EAT,2490.4004,2468.2314,2349.0005,2,2491.072,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,671.6000000000931
sub-057,121,3,TRUE,left,avoid,pos,meat32_crop.jpg,2,13,TRUE,120,57,DON'T EAT                                    EAT,2509.9834,2505.9634,2349.0005,1,2510.8542,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,870.8000000002794
sub-057,122,3,FALSE,left,approach,neg,insect36_crop.jpg,2,13,TRUE,121,57,DON'T EAT                                    EAT,2512.0017,2505.9634,2349.0005,2,2512.9363,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,934.6000000000931
sub-057,123,3,FALSE,left,approach,neg,insect13_crop.jpg,2,13,TRUE,122,57,DON'T EAT                                    EAT,2514.02,2505.9634,2349.0005,2,2514.689,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,669
sub-057,124,3,FALSE,left,approach,neg,insect28_crop.jpg,2,13,TRUE,123,57,DON'T EAT                                    EAT,2516.0383,2505.9634,2349.0005,2,2516.6472,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,608.8999999994412
sub-057,125,3,FALSE,left,approach,neg,insect11_crop.jpg,2,13,TRUE,124,57,DON'T EAT                                    EAT,2518.0562,2505.9634,2349.0005,2,2518.577,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,520.7999999998137
sub-057,126,3,FALSE,left,approach,neg,insect16_crop.jpg,2,13,TRUE,125,57,DON'T EAT                                    EAT,2520.075,2505.9634,2349.0005,2,2520.526,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,451
sub-057,127,3,TRUE,left,avoid,neg,fungus28_crop.jpg,2,13,TRUE,126,57,DON'T EAT                                    EAT,2522.0933,2505.9634,2349.0005,1,2522.8384,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,745.1000000000931
sub-057,128,3,FALSE,left,approach,neg,insect38_crop.jpg,2,13,TRUE,127,57,DON'T EAT                                    EAT,2524.1116,2505.9634,2349.0005,2,2524.752,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,640.3999999999069
sub-057,129,3,FALSE,left,approach,neg,insect34_crop.jpg,2,13,TRUE,128,57,DON'T EAT                                    EAT,2526.1301,2505.9634,2349.0005,2,2526.8218,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,691.7000000006519
sub-057,130,3,FALSE,left,approach,neg,insect24_crop.jpg,2,13,TRUE,129,57,DON'T EAT                                    EAT,2528.1477,2505.9634,2349.0005,2,2528.859,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,711.2999999998137
sub-057,131,2,FALSE,left,approach,pos,cake40_crop.jpg,2,14,TRUE,130,57,DON'T EAT                                    EAT,2545.079,2541.0586,2349.0005,2,2545.9175,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,838.5
sub-057,132,2,FALSE,left,approach,pos,cake24_crop.jpg,2,14,TRUE,131,57,DON'T EAT                                    EAT,2547.0974,2541.0586,2349.0005,2,2547.7783,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,680.8999999999069
sub-057,133,2,TRUE,left,avoid,pos,meat8_crop.jpg,2,14,TRUE,132,57,DON'T EAT                                    EAT,2549.1157,2541.0586,2349.0005,1,2550.0479,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,932.2000000001863
sub-057,134,2,FALSE,left,approach,pos,cake3_crop.jpg,2,14,TRUE,133,57,DON'T EAT                                    EAT,2551.1338,2541.0586,2349.0005,2,2551.837,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,703.1999999997206
sub-057,135,2,FALSE,left,approach,pos,cake36_crop.jpg,2,14,TRUE,134,57,DON'T EAT                                    EAT,2553.1523,2541.0586,2349.0005,2,2554.0327,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,880.3999999999069
sub-057,136,2,FALSE,left,approach,pos,cake22_crop.jpg,2,14,TRUE,135,57,DON'T EAT                                    EAT,2555.171,2541.0586,2349.0005,2,2555.8525,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,681.5
sub-057,137,2,FALSE,left,approach,pos,cake23_crop.jpg,2,14,TRUE,136,57,DON'T EAT                                    EAT,2557.1895,2541.0586,2349.0005,2,2557.8047,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,615.2000000001863
sub-057,138,2,FALSE,left,approach,pos,cake1_crop.jpg,2,14,TRUE,137,57,DON'T EAT                                    EAT,2559.207,2541.0586,2349.0005,2,2559.837,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,630
sub-057,139,2,TRUE,left,avoid,neg,fungus31_crop.jpg,2,14,TRUE,138,57,DON'T EAT                                    EAT,2561.2256,2541.0586,2349.0005,1,2562.1807,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,955.0999999996275
sub-057,140,2,FALSE,left,approach,pos,cake33_crop.jpg,2,14,TRUE,139,57,DON'T EAT                                    EAT,2563.2441,2541.0586,2349.0005,2,2563.9985,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,754.3999999999069
sub-057,141,0,FALSE,left,approach,neg,insect32_crop.jpg,2,15,TRUE,140,57,DON'T EAT                                    EAT,2582.1099,2578.0894,2349.0005,2,2583.0217,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,911.7999999998137
sub-057,142,0,TRUE,left,avoid,pos,meat6_crop.jpg,2,15,TRUE,141,57,DON'T EAT                                    EAT,2584.1282,2578.0894,2349.0005,1,2584.9573,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,829.0999999996275
sub-057,143,0,FALSE,left,approach,neg,insect12_crop.jpg,2,15,TRUE,142,57,DON'T EAT                                    EAT,2586.1462,2578.0894,2349.0005,2,2586.89,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,743.7999999998137
sub-057,144,0,FALSE,left,approach,neg,insect20_crop.jpg,2,15,TRUE,143,57,DON'T EAT                                    EAT,2588.1643,2578.0894,2349.0005,2,2588.9592,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,794.8999999999069
sub-057,145,0,FALSE,left,approach,neg,insect4_crop.jpg,2,15,TRUE,144,57,DON'T EAT                                    EAT,2590.183,2578.0894,2349.0005,2,2590.6855,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,502.5
sub-057,146,0,FALSE,left,approach,neg,insect40_crop.jpg,2,15,TRUE,145,57,DON'T EAT                                    EAT,2592.2012,2578.0894,2349.0005,2,2592.9666,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,765.3999999999069
sub-057,147,0,FALSE,left,approach,neg,insect5_crop.jpg,2,15,TRUE,146,57,DON'T EAT                                    EAT,2594.22,2578.0894,2349.0005,2,2594.8284,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,608.3999999999069
sub-057,148,0,TRUE,left,avoid,neg,fungus20_crop.jpg,2,15,TRUE,147,57,DON'T EAT                                    EAT,2596.2383,2578.0894,2349.0005,1,2597.5183,right,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,1280.0000000004657
sub-057,149,0,FALSE,left,approach,neg,insect22_crop.jpg,2,15,TRUE,148,57,DON'T EAT                                    EAT,2598.2559,2578.0894,2349.0005,2,2599.0623,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,806.4000000003725
sub-057,150,0,FALSE,left,approach,neg,insect2_crop.jpg,2,15,TRUE,149,57,DON'T EAT                                    EAT,2600.275,2578.0894,2349.0005,2,2601.229,right,2,right,right,eat,eat,approach,neg,approach-neg,1,1,954
sub-057,151,0,FALSE,left,approach,pos,cake28_crop.jpg,2,16,TRUE,150,57,DON'T EAT                                    EAT,2619.474,2615.454,2349.0005,2,2620.3333,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,859.2999999998137
sub-057,152,0,FALSE,left,approach,pos,cake37_crop.jpg,2,16,TRUE,151,57,DON'T EAT                                    EAT,2621.4924,2615.454,2349.0005,2,2622.2346,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,742.1999999997206
sub-057,153,0,FALSE,left,approach,pos,cake30_crop.jpg,2,16,TRUE,152,57,DON'T EAT                                    EAT,2623.511,2615.454,2349.0005,2,2624.024,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,513
sub-057,154,0,FALSE,left,approach,pos,cake39_crop.jpg,2,16,TRUE,153,57,DON'T EAT                                    EAT,2625.5293,2615.454,2349.0005,2,2626.1895,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,660.1999999997206
sub-057,155,0,TRUE,left,avoid,pos,meat18_crop.jpg,2,16,TRUE,154,57,DON'T EAT                                    EAT,2627.5476,2615.454,2349.0005,1,2628.6108,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1063.1999999997206
sub-057,156,0,FALSE,left,approach,pos,cake25_crop.jpg,2,16,TRUE,155,57,DON'T EAT                                    EAT,2629.566,2615.454,2349.0005,2,2630.2686,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,702.6000000000931
sub-057,157,0,TRUE,left,avoid,neg,fungus30_crop.jpg,2,16,TRUE,156,57,DON'T EAT                                    EAT,2631.5842,2615.454,2349.0005,1,2632.6523,right,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1068.1000000005588
sub-057,158,0,FALSE,left,approach,pos,cake6_crop.jpg,2,16,TRUE,157,57,DON'T EAT                                    EAT,2633.6023,2615.454,2349.0005,2,2634.4116,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,809.3000000002794
sub-057,159,0,FALSE,left,approach,pos,cake17_crop.jpg,2,16,TRUE,158,57,DON'T EAT                                    EAT,2635.6208,2615.454,2349.0005,2,2636.251,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,630.1999999997206
sub-057,160,0,FALSE,left,approach,pos,cake21_crop.jpg,2,16,TRUE,159,57,DON'T EAT                                    EAT,2637.6394,2615.454,2349.0005,2,2638.4746,right,2,right,right,eat,eat,approach,pos,approach-pos,1,1,835.2000000001863
sub-057,161,3,FALSE,left,avoid,pos,meat12_crop.jpg,3,17,TRUE,160,57,DON'T EAT                                    EAT,2829.5486,2825.528,2813.7815,1,2830.4607,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,912.1000000000931
sub-057,162,3,TRUE,left,approach,pos,cake12_crop.jpg,3,17,TRUE,161,57,DON'T EAT                                    EAT,2831.567,2825.528,2813.7815,2,2832.4922,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,925.2000000001863
sub-057,163,3,FALSE,left,avoid,pos,meat7_crop.jpg,3,17,TRUE,162,57,DON'T EAT                                    EAT,2833.5852,2825.528,2813.7815,1,2834.2239,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,638.6999999997206
sub-057,164,3,FALSE,left,avoid,pos,meat21_crop.jpg,3,17,TRUE,163,57,DON'T EAT                                    EAT,2835.6035,2825.528,2813.7815,1,2836.2527,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,649.2000000001863
sub-057,165,3,FALSE,left,avoid,pos,meat11_crop.jpg,3,17,TRUE,164,57,DON'T EAT                                    EAT,2837.622,2825.528,2813.7815,1,2838.23,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,608
sub-057,166,3,FALSE,left,avoid,pos,meat17_crop.jpg,3,17,TRUE,165,57,DON'T EAT                                    EAT,2839.6404000000002,2825.528,2813.7815,1,2840.301,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,660.5999999996275
sub-057,167,3,FALSE,left,avoid,pos,meat24_crop.jpg,3,17,TRUE,166,57,DON'T EAT                                    EAT,2841.6584,2825.528,2813.7815,1,2842.2246,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,566.2000000001863
sub-057,168,3,TRUE,left,approach,neg,insect35_crop.jpg,3,17,TRUE,167,57,DON'T EAT                                    EAT,2843.677,2825.528,2813.7815,2,2844.4963,left,2,right,right,eat,eat,avoid,pos,avoid-pos,1,1,819.2999999998137
sub-057,169,3,FALSE,left,avoid,pos,meat5_crop.jpg,3,17,TRUE,168,57,DON'T EAT                                    EAT,2845.6953,2825.528,2813.7815,1,2846.387,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,691.7000000001863
sub-057,170,3,FALSE,left,avoid,pos,meat33_crop.jpg,3,17,TRUE,169,57,DON'T EAT                                    EAT,2847.7134,2825.528,2813.7815,1,2848.5588,left,1,left,left,not_eat,not_eat,avoid,pos,avoid-pos,1,1,845.3999999999069
sub-057,171,1,TRUE,left,avoid,neg,fungus3_crop.jpg,3,18,TRUE,170,57,DON'T EAT                                    EAT,2865.862,2861.8423,2813.7815,1,2867.7297,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,1867.6999999997206
sub-057,172,1,FALSE,left,approach,pos,cake2_crop.jpg,3,18,TRUE,171,57,DON'T EAT                                    EAT,2867.8804,2861.8423,2813.7815,2,2868.6204,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,740
sub-057,173,1,FALSE,left,approach,pos,cake14_crop.jpg,3,18,TRUE,172,57,DON'T EAT                                    EAT,2869.899,2861.8423,2813.7815,2,2870.5059,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,606.8999999999069
sub-057,174,1,FALSE,left,approach,pos,cake32_crop.jpg,3,18,TRUE,173,57,DON'T EAT                                    EAT,2871.9172,2861.8423,2813.7815,2,2872.7764,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,859.2000000006519
sub-057,175,1,FALSE,left,approach,pos,cake34_crop.jpg,3,18,TRUE,174,57,DON'T EAT                                    EAT,2873.9355,2861.8423,2813.7815,2,2874.8142,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,878.6999999997206
sub-057,176,1,FALSE,left,approach,pos,cake9_crop.jpg,3,18,TRUE,175,57,DON'T EAT                                    EAT,2875.9539,2861.8423,2813.7815,2,2876.6057,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,651.8000000002794
sub-057,177,1,FALSE,left,approach,pos,cake38_crop.jpg,3,18,TRUE,176,57,DON'T EAT                                    EAT,2877.9722,2861.8423,2813.7815,2,2878.628,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,655.7999999998137
sub-057,178,1,FALSE,left,approach,pos,cake13_crop.jpg,3,18,TRUE,177,57,DON'T EAT                                    EAT,2879.9905,2861.8423,2813.7815,2,2880.703,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,712.5
sub-057,179,1,FALSE,left,approach,pos,cake27_crop.jpg,3,18,TRUE,178,57,DON'T EAT                                    EAT,2882.0088,2861.8423,2813.7815,2,2882.5964,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,587.5999999996275
sub-057,180,1,TRUE,left,avoid,pos,meat20_crop.jpg,3,18,TRUE,179,57,DON'T EAT                                    EAT,2884.0273,2861.8423,2813.7815,1,2884.8025,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,775.1999999997206
sub-057,181,1,FALSE,right,approach,pos,cake29_crop.jpg,3,19,TRUE,180,57,DON'T EAT                                    EAT,2900.324,2896.304,2813.7815,2,2901.1716,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,847.6000000000931
sub-057,182,1,TRUE,right,avoid,neg,fungus12_crop.jpg,3,19,TRUE,181,57,DON'T EAT                                    EAT,2902.3423,2896.304,2813.7815,1,2903.0872,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,744.8999999999069
sub-057,183,1,FALSE,right,approach,pos,cake22_crop.jpg,3,19,TRUE,182,57,DON'T EAT                                    EAT,2904.3608,2896.304,2813.7815,2,2905.094,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,733.2000000001863
sub-057,184,1,FALSE,right,approach,pos,cake1_crop.jpg,3,19,TRUE,183,57,DON'T EAT                                    EAT,2906.3792,2896.304,2813.7815,2,2907.039,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,659.8000000002794
sub-057,185,1,FALSE,right,approach,pos,cake25_crop.jpg,3,19,TRUE,184,57,DON'T EAT                                    EAT,2908.397,2896.304,2813.7815,2,2909.0325,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,635.5
sub-057,186,1,TRUE,right,avoid,pos,meat39_crop.jpg,3,19,TRUE,185,57,DON'T EAT                                    EAT,2910.4158,2896.304,2813.7815,1,2911.2542,left,1,left,left,not_eat,not_eat,approach,pos,approach-pos,1,1,838.3999999994412
sub-057,187,1,FALSE,right,approach,pos,cake40_crop.jpg,3,19,TRUE,186,57,DON'T EAT                                    EAT,2912.434,2896.304,2813.7815,2,2913.1587,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,724.7000000001863
sub-057,188,1,FALSE,right,approach,pos,cake37_crop.jpg,3,19,TRUE,187,57,DON'T EAT                                    EAT,2914.4524,2896.304,2813.7815,2,2915.2488,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,796.3999999999069
sub-057,189,1,FALSE,right,approach,pos,cake20_crop.jpg,3,19,TRUE,188,57,DON'T EAT                                    EAT,2916.4705,2896.304,2813.7815,2,2917.3088,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,838.2999999998137
sub-057,190,1,FALSE,right,approach,pos,cake21_crop.jpg,3,19,TRUE,189,57,DON'T EAT                                    EAT,2918.4888,2896.304,2813.7815,2,2919.125,left,2,right,right,eat,eat,approach,pos,approach-pos,1,1,636.1999999997206
sub-057,191,0,FALSE,left,avoid,neg,fungus10_crop.jpg,3,20,TRUE,190,57,DON'T EAT                                    EAT,2935.036,2931.016,2813.7815,1,2936.0952,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,1059.2000000001863
sub-057,192,0,FALSE,left,avoid,neg,fungus36_crop.jpg,3,20,TRUE,191,57,DON'T EAT                                    EAT,2937.0547,2931.016,2813.7815,1,2937.6921,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,637.3999999999069
sub-057,193,0,FALSE,left,avoid,neg,fungus27_crop.jpg,3,20,TRUE,192,57,DON'T EAT                                    EAT,2939.0728,2931.016,2813.7815,1,2939.5547,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,481.90000000037253
sub-057,194,0,FALSE,left,avoid,neg,fungus40_crop.jpg,3,20,TRUE,193,57,DON'T EAT                                    EAT,2941.0913,2931.016,2813.7815,1,2941.6997,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,608.4000000003725
sub-057,195,0,FALSE,left,avoid,neg,fungus5_crop.jpg,3,20,TRUE,194,57,DON'T EAT                                    EAT,2943.1096,2931.016,2813.7815,1,2943.9167,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,807.1000000005588
sub-057,196,0,TRUE,left,approach,pos,cake5_crop.jpg,3,20,TRUE,195,57,DON'T EAT                                    EAT,2945.128,2931.016,2813.7815,2,2945.9038,left,2,right,right,eat,eat,avoid,neg,avoid-neg,1,1,775.7999999998137
sub-057,197,0,TRUE,left,approach,neg,insect1_crop.jpg,3,20,TRUE,196,57,DON'T EAT                                    EAT,2947.1462,2931.016,2813.7815,1,2947.6807,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,0,0,534.4999999995343
sub-057,198,0,FALSE,left,avoid,neg,fungus26_crop.jpg,3,20,TRUE,197,57,DON'T EAT                                    EAT,2949.1646,2931.016,2813.7815,1,2949.795,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,630.3999999999069
sub-057,199,0,FALSE,left,avoid,neg,fungus38_crop.jpg,3,20,TRUE,198,57,DON'T EAT                                    EAT,2951.1829,2931.016,2813.7815,1,2951.9788,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,795.8999999999069
sub-057,200,0,FALSE,left,avoid,neg,fungus13_crop.jpg,3,20,TRUE,199,57,DON'T EAT                                    EAT,2953.2007,2931.016,2813.7815,1,2953.9788,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,778.1000000000931
sub-057,201,1,FALSE,right,avoid,neg,fungus23_crop.jpg,3,21,TRUE,200,57,DON'T EAT                                    EAT,2972.4175,2968.397,2813.7815,1,2973.257,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,839.5
sub-057,202,1,TRUE,right,approach,neg,insect15_crop.jpg,3,21,TRUE,201,57,DON'T EAT                                    EAT,2974.4355,2968.397,2813.7815,2,2975.2642,left,2,right,right,eat,eat,avoid,neg,avoid-neg,1,1,828.7000000001863
sub-057,203,1,FALSE,right,avoid,neg,fungus14_crop.jpg,3,21,TRUE,202,57,DON'T EAT                                    EAT,2976.4539,2968.397,2813.7815,1,2977.2607,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,806.7999999998137
sub-057,204,1,FALSE,right,avoid,neg,fungus19_crop.jpg,3,21,TRUE,203,57,DON'T EAT                                    EAT,2978.4717,2968.397,2813.7815,1,2979.4343,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,962.5999999996275
sub-057,205,1,FALSE,right,avoid,neg,fungus27_crop.jpg,3,21,TRUE,204,57,DON'T EAT                                    EAT,2980.4907,2968.397,2813.7815,1,2981.3909,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,900.2000000001863
sub-057,206,1,FALSE,right,avoid,neg,fungus29_crop.jpg,3,21,TRUE,205,57,DON'T EAT                                    EAT,2982.5083,2968.397,2813.7815,1,2983.0945,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,586.2000000001863
sub-057,207,1,FALSE,right,avoid,neg,fungus34_crop.jpg,3,21,TRUE,206,57,DON'T EAT                                    EAT,2984.5273,2968.397,2813.7815,1,2985.0525,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,525.1999999997206
sub-057,208,1,FALSE,right,avoid,neg,fungus18_crop.jpg,3,21,TRUE,207,57,DON'T EAT                                    EAT,2986.5457,2968.397,2813.7815,1,2987.2068,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,661.0999999996275
sub-057,209,1,FALSE,right,avoid,neg,fungus10_crop.jpg,3,21,TRUE,208,57,DON'T EAT                                    EAT,2988.5635,2968.397,2813.7815,1,2989.0955,left,1,left,left,not_eat,not_eat,avoid,neg,avoid-neg,1,1,532
sub-057,210,1,TRUE,right,approach,pos,cake10_crop.jpg,3,21,TRUE,209,57,DON'T EAT                                    EAT,2990.5823,2968.397,2813.7815,2,2991.5051,left,2,right,right,eat,eat,avoid,neg,avoid-neg,1,1,922.7999999998137
sub-057,211,3,FALSE,right,approach,neg,insect29_crop.jpg,3,22,TRUE,210,57,DON'T EAT                                    EAT,3009.6816,3005.6611,2813.7815,2,3010.6125,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,930.8999999999069
sub-057,212,3,FALSE,right,approach,neg,insect27_crop.jpg,3,22,TRUE,211,57,DON'T EAT                                    EAT,3011.6997,3005.6611,2813.7815,2,3012.413,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,713.2999999998137
sub-057,213,3,TRUE,right,avoid,pos,meat8_crop.jpg,3,22,TRUE,212,57,DON'T EAT                                    EAT,3013.7183,3005.6611,2813.7815,1,3014.4937,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,775.4000000003725
sub-057,214,3,FALSE,right,approach,neg,insect23_crop.jpg,3,22,TRUE,213,57,DON'T EAT                                    EAT,3015.7366,3005.6611,2813.7815,2,3016.5007,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,764.1000000000931
sub-057,215,3,FALSE,right,approach,neg,insect34_crop.jpg,3,22,TRUE,214,57,DON'T EAT                                    EAT,3017.7554,3005.6611,2813.7815,2,3018.4138,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,658.3999999999069
sub-057,216,3,TRUE,right,avoid,neg,fungus6_crop.jpg,3,22,TRUE,215,57,DON'T EAT                                    EAT,3019.7732,3005.6611,2813.7815,1,3020.4863,left,1,left,left,not_eat,not_eat,approach,neg,approach-neg,1,1,713.0999999996275
sub-057,217,3,FALSE,right,approach,neg,insect5_crop.jpg,3,22,TRUE,216,57,DON'T EAT                                    EAT,3021.7915,3005.6611,2813.7815,2,3023.019,left,2,right,right,eat,eat,approach,neg,approach-neg,1,1,1227.5
