subject,trial_number,n_block,catch,hand,mot,val,stim_name,run_number,num_block,ran,order,subject_number,left_side_resp_label,trial_onset,blk_instr_onset,baseline_onset,response,time_of_response,response_hand,response_cleaned,response_lat,response_lat_cleaned,response_meaning,response_meaning_cleaned,condition_mot,condition_val,condition,correct,correct_cleaned,rt
sub-020,220,3,FALSE,left,approach,pos,cake8_crop.jpg,3,22,TRUE,219,20,EAT                                    DON'T EAT,3110.496,3088.3108,2898.6401,1,3110.9932,right,1,left,left,eat,eat,approach,pos,approach-pos,1,1,497.1999999997206
sub-020,221,2,TRUE,left,approach,neg,insect19_crop.jpg,3,23,TRUE,220,20,EAT                                    DON'T EAT,3129.6453,3125.6252,2898.6401,1,3130.4685,right,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,823.1999999997206
sub-020,222,2,FALSE,left,avoid,neg,fungus6_crop.jpg,3,23,TRUE,221,20,EAT                                    DON'T EAT,3131.6636,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,223,2,FALSE,left,avoid,neg,fungus34_crop.jpg,3,23,TRUE,222,20,EAT                                    DON'T EAT,3133.6816,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,224,2,FALSE,left,avoid,neg,fungus9_crop.jpg,3,23,TRUE,223,20,EAT                                    DON'T EAT,3135.6997,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,225,2,FALSE,left,avoid,neg,fungus14_crop.jpg,3,23,TRUE,224,20,EAT                                    DON'T EAT,3137.7185,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,226,2,FALSE,left,avoid,neg,fungus16_crop.jpg,3,23,TRUE,225,20,EAT                                    DON'T EAT,3139.7368,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,227,2,FALSE,left,avoid,neg,fungus21_crop.jpg,3,23,TRUE,226,20,EAT                                    DON'T EAT,3141.7554,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,228,2,FALSE,left,avoid,neg,fungus31_crop.jpg,3,23,TRUE,227,20,EAT                                    DON'T EAT,3143.7737,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,229,2,FALSE,left,avoid,neg,fungus3_crop.jpg,3,23,TRUE,228,20,EAT                                    DON'T EAT,3145.792,3125.6252,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,230,2,TRUE,left,approach,pos,cake39_crop.jpg,3,23,TRUE,229,20,EAT                                    DON'T EAT,3147.81,3125.6252,2898.6401,1,3148.6455,right,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,835.5
sub-020,231,2,FALSE,left,avoid,pos,meat37_crop.jpg,3,24,TRUE,230,20,EAT                                    DON'T EAT,3164.9077,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,232,2,FALSE,left,avoid,pos,meat24_crop.jpg,3,24,TRUE,231,20,EAT                                    DON'T EAT,3166.926,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,233,2,TRUE,left,approach,neg,insect25_crop.jpg,3,24,TRUE,232,20,EAT                                    DON'T EAT,3168.9446,3160.8877,2898.6401,1,3169.675,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,730.4000000003725
sub-020,234,2,FALSE,left,avoid,pos,meat6_crop.jpg,3,24,TRUE,233,20,EAT                                    DON'T EAT,3170.9626,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,235,2,TRUE,left,approach,pos,cake25_crop.jpg,3,24,TRUE,234,20,EAT                                    DON'T EAT,3172.9807,3160.8877,2898.6401,1,3173.6274,right,1,left,left,eat,eat,avoid,pos,avoid-pos,1,1,646.6999999997206
sub-020,236,2,FALSE,left,avoid,pos,meat12_crop.jpg,3,24,TRUE,235,20,EAT                                    DON'T EAT,3174.9998,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,237,2,FALSE,left,avoid,pos,meat40_crop.jpg,3,24,TRUE,236,20,EAT                                    DON'T EAT,3177.0178,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,238,2,FALSE,left,avoid,pos,meat4_crop.jpg,3,24,TRUE,237,20,EAT                                    DON'T EAT,3179.0361,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,239,2,FALSE,left,avoid,pos,meat29_crop.jpg,3,24,TRUE,238,20,EAT                                    DON'T EAT,3181.0547,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,240,2,FALSE,left,avoid,pos,meat17_crop.jpg,3,24,TRUE,239,20,EAT                                    DON'T EAT,3183.0728,3160.8877,2898.6401,--,NA,right,2,NA,right,no_response,not_eat,avoid,pos,avoid-pos,NA,1,NA
sub-020,241,2,TRUE,right,approach,pos,cake11_crop.jpg,4,25,TRUE,240,20,EAT                                    DON'T EAT,3304.6406,3300.6208,3288.613,1,3305.6416,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,1001
sub-020,242,2,FALSE,right,avoid,neg,fungus30_crop.jpg,4,25,TRUE,241,20,EAT                                    DON'T EAT,3306.659,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,243,2,FALSE,right,avoid,neg,fungus38_crop.jpg,4,25,TRUE,242,20,EAT                                    DON'T EAT,3308.6772,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,244,2,FALSE,right,avoid,neg,fungus31_crop.jpg,4,25,TRUE,243,20,EAT                                    DON'T EAT,3310.6956,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,245,2,FALSE,right,avoid,neg,fungus13_crop.jpg,4,25,TRUE,244,20,EAT                                    DON'T EAT,3312.7134,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,246,2,FALSE,right,avoid,neg,fungus15_crop.jpg,4,25,TRUE,245,20,EAT                                    DON'T EAT,3314.7322,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,247,2,FALSE,right,avoid,neg,fungus19_crop.jpg,4,25,TRUE,246,20,EAT                                    DON'T EAT,3316.7507,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,248,2,FALSE,right,avoid,neg,fungus16_crop.jpg,4,25,TRUE,247,20,EAT                                    DON'T EAT,3318.769,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,249,2,FALSE,right,avoid,neg,fungus2_crop.jpg,4,25,TRUE,248,20,EAT                                    DON'T EAT,3320.7874,3300.6208,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,250,2,TRUE,right,approach,neg,insect32_crop.jpg,4,25,TRUE,249,20,EAT                                    DON'T EAT,3322.8052,3300.6208,3288.613,1,3323.5437,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,738.5000000004657
sub-020,251,3,FALSE,left,avoid,neg,fungus29_crop.jpg,4,26,TRUE,250,20,EAT                                    DON'T EAT,3341.1208,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,252,3,TRUE,left,approach,neg,insect32_crop.jpg,4,26,TRUE,251,20,EAT                                    DON'T EAT,3343.1384,3337.1006,3288.613,1,3343.8477,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,709.2999999998137
sub-020,253,3,FALSE,left,avoid,neg,fungus26_crop.jpg,4,26,TRUE,252,20,EAT                                    DON'T EAT,3345.1575,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,254,3,FALSE,left,avoid,neg,fungus22_crop.jpg,4,26,TRUE,253,20,EAT                                    DON'T EAT,3347.176,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,255,3,FALSE,left,avoid,neg,fungus13_crop.jpg,4,26,TRUE,254,20,EAT                                    DON'T EAT,3349.1943,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,256,3,FALSE,left,avoid,neg,fungus1_crop.jpg,4,26,TRUE,255,20,EAT                                    DON'T EAT,3351.2126,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,257,3,FALSE,left,avoid,neg,fungus37_crop.jpg,4,26,TRUE,256,20,EAT                                    DON'T EAT,3353.231,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,258,3,FALSE,left,avoid,neg,fungus35_crop.jpg,4,26,TRUE,257,20,EAT                                    DON'T EAT,3355.2493,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,259,3,TRUE,left,approach,pos,cake38_crop.jpg,4,26,TRUE,258,20,EAT                                    DON'T EAT,3357.2676,3337.1006,3288.613,1,3358.2822,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,1014.6000000000931
sub-020,260,3,FALSE,left,avoid,neg,fungus19_crop.jpg,4,26,TRUE,259,20,EAT                                    DON'T EAT,3359.286,3337.1006,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,261,0,FALSE,left,avoid,neg,fungus2_crop.jpg,4,27,TRUE,260,20,EAT                                    DON'T EAT,3376.6338,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,262,0,TRUE,left,approach,pos,cake18_crop.jpg,4,27,TRUE,261,20,EAT                                    DON'T EAT,3378.652,3372.6135,3288.613,1,3379.5293,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,877.3000000002794
sub-020,263,0,FALSE,left,avoid,neg,fungus12_crop.jpg,4,27,TRUE,262,20,EAT                                    DON'T EAT,3380.6704,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,264,0,FALSE,left,avoid,neg,fungus20_crop.jpg,4,27,TRUE,263,20,EAT                                    DON'T EAT,3382.6887,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,265,0,TRUE,left,approach,neg,insect6_crop.jpg,4,27,TRUE,264,20,EAT                                    DON'T EAT,3384.707,3372.6135,3288.613,1,3385.3352,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,628.2000000001863
sub-020,266,0,FALSE,left,avoid,neg,fungus27_crop.jpg,4,27,TRUE,265,20,EAT                                    DON'T EAT,3386.7253,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,267,0,FALSE,left,avoid,neg,fungus40_crop.jpg,4,27,TRUE,266,20,EAT                                    DON'T EAT,3388.7437,3372.6135,3288.613,1,3390.269,left,1,left,left,eat,eat,avoid,neg,avoid-neg,0,0,1525.2999999998137
sub-020,268,0,FALSE,left,avoid,neg,fungus15_crop.jpg,4,27,TRUE,267,20,EAT                                    DON'T EAT,3390.7622,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,269,0,FALSE,left,avoid,neg,fungus8_crop.jpg,4,27,TRUE,268,20,EAT                                    DON'T EAT,3392.78,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,270,0,FALSE,left,avoid,neg,fungus17_crop.jpg,4,27,TRUE,269,20,EAT                                    DON'T EAT,3394.7986,3372.6135,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,271,0,FALSE,left,approach,pos,cake27_crop.jpg,4,28,TRUE,270,20,EAT                                    DON'T EAT,3411.1958,3407.1758,3288.613,1,3411.905,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,709.2000000001863
sub-020,272,0,FALSE,left,approach,pos,cake4_crop.jpg,4,28,TRUE,271,20,EAT                                    DON'T EAT,3413.2136,3407.1758,3288.613,1,3413.8376,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,623.9999999995343
sub-020,273,0,TRUE,left,avoid,neg,fungus38_crop.jpg,4,28,TRUE,272,20,EAT                                    DON'T EAT,3415.2324,3407.1758,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,pos,approach-pos,NA,1,NA
sub-020,274,0,FALSE,left,approach,pos,cake6_crop.jpg,4,28,TRUE,273,20,EAT                                    DON'T EAT,3417.2507,3407.1758,3288.613,1,3417.8835,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,632.7999999998137
sub-020,275,0,FALSE,left,approach,pos,cake20_crop.jpg,4,28,TRUE,274,20,EAT                                    DON'T EAT,3419.2693,3407.1758,3288.613,1,3419.7869,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,517.6000000000931
sub-020,276,0,FALSE,left,approach,pos,cake30_crop.jpg,4,28,TRUE,275,20,EAT                                    DON'T EAT,3421.2874,3407.1758,3288.613,1,3421.742,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,454.59999999962747
sub-020,277,0,FALSE,left,approach,pos,cake29_crop.jpg,4,28,TRUE,276,20,EAT                                    DON'T EAT,3423.3057,3407.1758,3288.613,1,3424.0364,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,730.7000000001863
sub-020,278,0,TRUE,left,avoid,pos,meat36_crop.jpg,4,28,TRUE,277,20,EAT                                    DON'T EAT,3425.3242,3407.1758,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,pos,approach-pos,NA,1,NA
sub-020,279,0,FALSE,left,approach,pos,cake17_crop.jpg,4,28,TRUE,278,20,EAT                                    DON'T EAT,3427.3425,3407.1758,3288.613,1,3428.2332,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,890.7000000001863
sub-020,280,0,FALSE,left,approach,pos,cake28_crop.jpg,4,28,TRUE,279,20,EAT                                    DON'T EAT,3429.3608,3407.1758,3288.613,1,3430.2896,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,928.8000000002794
sub-020,281,1,FALSE,left,avoid,neg,fungus4_crop.jpg,4,29,TRUE,280,20,EAT                                    DON'T EAT,3449.044,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,282,1,FALSE,left,avoid,neg,fungus5_crop.jpg,4,29,TRUE,281,20,EAT                                    DON'T EAT,3451.062,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,283,1,FALSE,left,avoid,neg,fungus30_crop.jpg,4,29,TRUE,282,20,EAT                                    DON'T EAT,3453.08,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,284,1,FALSE,left,avoid,neg,fungus32_crop.jpg,4,29,TRUE,283,20,EAT                                    DON'T EAT,3455.0989,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,285,1,FALSE,left,avoid,neg,fungus36_crop.jpg,4,29,TRUE,284,20,EAT                                    DON'T EAT,3457.1172,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,286,1,TRUE,left,approach,neg,insect2_crop.jpg,4,29,TRUE,285,20,EAT                                    DON'T EAT,3459.1353,3445.024,3288.613,1,3459.9902,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,854.9000000003725
sub-020,287,1,FALSE,left,avoid,neg,fungus25_crop.jpg,4,29,TRUE,286,20,EAT                                    DON'T EAT,3461.154,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,288,1,FALSE,left,avoid,neg,fungus39_crop.jpg,4,29,TRUE,287,20,EAT                                    DON'T EAT,3463.1716,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,289,1,FALSE,left,avoid,neg,fungus18_crop.jpg,4,29,TRUE,288,20,EAT                                    DON'T EAT,3465.1907,3445.024,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,290,1,TRUE,left,approach,pos,cake34_crop.jpg,4,29,TRUE,289,20,EAT                                    DON'T EAT,3467.209,3445.024,3288.613,1,3468.1929,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,983.8999999999069
sub-020,291,2,FALSE,right,approach,pos,cake28_crop.jpg,4,30,TRUE,290,20,EAT                                    DON'T EAT,3484.44,3480.4197,3288.613,1,3485.3179,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,877.8999999999069
sub-020,292,2,FALSE,right,approach,pos,cake27_crop.jpg,4,30,TRUE,291,20,EAT                                    DON'T EAT,3486.4583,3480.4197,3288.613,1,3487.0493,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,591.0000000004657
sub-020,293,2,TRUE,right,avoid,pos,meat28_crop.jpg,4,30,TRUE,292,20,EAT                                    DON'T EAT,3488.4763,3480.4197,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,pos,approach-pos,NA,1,NA
sub-020,294,2,FALSE,right,approach,pos,cake14_crop.jpg,4,30,TRUE,293,20,EAT                                    DON'T EAT,3490.4949,3480.4197,3288.613,1,3491.3188,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,823.8999999994412
sub-020,295,2,FALSE,right,approach,pos,cake10_crop.jpg,4,30,TRUE,294,20,EAT                                    DON'T EAT,3492.5132,3480.4197,3288.613,1,3493.2332,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,720.0000000004657
sub-020,296,2,TRUE,right,avoid,neg,fungus33_crop.jpg,4,30,TRUE,295,20,EAT                                    DON'T EAT,3494.5317,3480.4197,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,pos,approach-pos,NA,1,NA
sub-020,297,2,FALSE,right,approach,pos,cake9_crop.jpg,4,30,TRUE,296,20,EAT                                    DON'T EAT,3496.5498,3480.4197,3288.613,1,3497.112,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,562.2000000001863
sub-020,298,2,FALSE,right,approach,pos,cake1_crop.jpg,4,30,TRUE,297,20,EAT                                    DON'T EAT,3498.5684,3480.4197,3288.613,1,3499.3877,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,819.3000000002794
sub-020,299,2,FALSE,right,approach,pos,cake2_crop.jpg,4,30,TRUE,298,20,EAT                                    DON'T EAT,3500.5867,3480.4197,3288.613,1,3501.1484,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,561.7000000001863
sub-020,300,2,FALSE,right,approach,pos,cake39_crop.jpg,4,30,TRUE,299,20,EAT                                    DON'T EAT,3502.6047,3480.4197,3288.613,1,3503.2053,left,1,left,left,eat,eat,approach,pos,approach-pos,1,1,600.6000000005588
sub-020,301,3,FALSE,left,approach,neg,insect38_crop.jpg,4,31,TRUE,300,20,EAT                                    DON'T EAT,3520.6868,3516.6665,3288.613,1,3521.7263,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,1039.5
sub-020,302,3,FALSE,left,approach,neg,insect16_crop.jpg,4,31,TRUE,301,20,EAT                                    DON'T EAT,3522.705,3516.6665,3288.613,1,3523.3486,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,643.5999999996275
sub-020,303,3,TRUE,left,avoid,neg,fungus11_crop.jpg,4,31,TRUE,302,20,EAT                                    DON'T EAT,3524.7234,3516.6665,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,neg,approach-neg,NA,1,NA
sub-020,304,3,FALSE,left,approach,neg,insect4_crop.jpg,4,31,TRUE,303,20,EAT                                    DON'T EAT,3526.7417,3516.6665,3288.613,1,3527.3853,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,643.5999999996275
sub-020,305,3,FALSE,left,approach,neg,insect26_crop.jpg,4,31,TRUE,304,20,EAT                                    DON'T EAT,3528.76,3516.6665,3288.613,1,3529.617,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,857
sub-020,306,3,FALSE,left,approach,neg,insect29_crop.jpg,4,31,TRUE,305,20,EAT                                    DON'T EAT,3530.7783,3516.6665,3288.613,1,3531.4539,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,675.6000000000931
sub-020,307,3,FALSE,left,approach,neg,insect30_crop.jpg,4,31,TRUE,306,20,EAT                                    DON'T EAT,3532.7964,3516.6665,3288.613,1,3533.6025,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,806.0999999996275
sub-020,308,3,TRUE,left,avoid,pos,meat22_crop.jpg,4,31,TRUE,307,20,EAT                                    DON'T EAT,3534.815,3516.6665,3288.613,--,NA,left,2,NA,right,no_response,not_eat,approach,neg,approach-neg,NA,1,NA
sub-020,309,3,FALSE,left,approach,neg,insect33_crop.jpg,4,31,TRUE,308,20,EAT                                    DON'T EAT,3536.8333,3516.6665,3288.613,1,3537.5667,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,733.3999999999069
sub-020,310,3,FALSE,left,approach,neg,insect14_crop.jpg,4,31,TRUE,309,20,EAT                                    DON'T EAT,3538.8518,3516.6665,3288.613,1,3539.6147,left,1,left,left,eat,eat,approach,neg,approach-neg,1,1,762.9000000003725
sub-020,311,0,TRUE,right,approach,pos,cake38_crop.jpg,4,32,TRUE,310,20,EAT                                    DON'T EAT,3557.117,3553.0964,3288.613,1,3557.9114,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,794.3999999999069
sub-020,312,0,FALSE,right,avoid,neg,fungus7_crop.jpg,4,32,TRUE,311,20,EAT                                    DON'T EAT,3559.135,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,313,0,FALSE,right,avoid,neg,fungus27_crop.jpg,4,32,TRUE,312,20,EAT                                    DON'T EAT,3561.1536,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,314,0,FALSE,right,avoid,neg,fungus25_crop.jpg,4,32,TRUE,313,20,EAT                                    DON'T EAT,3563.1714,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,315,0,TRUE,right,approach,neg,insect18_crop.jpg,4,32,TRUE,314,20,EAT                                    DON'T EAT,3565.1904,3553.0964,3288.613,1,3566.08,left,1,left,left,eat,eat,avoid,neg,avoid-neg,1,1,889.6000000000931
sub-020,316,0,FALSE,right,avoid,neg,fungus22_crop.jpg,4,32,TRUE,315,20,EAT                                    DON'T EAT,3567.2087,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,317,0,FALSE,right,avoid,neg,fungus24_crop.jpg,4,32,TRUE,316,20,EAT                                    DON'T EAT,3569.227,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,318,0,FALSE,right,avoid,neg,fungus37_crop.jpg,4,32,TRUE,317,20,EAT                                    DON'T EAT,3571.2454,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,319,0,FALSE,right,avoid,neg,fungus32_crop.jpg,4,32,TRUE,318,20,EAT                                    DON'T EAT,3573.2632,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
sub-020,320,0,FALSE,right,avoid,neg,fungus10_crop.jpg,4,32,TRUE,319,20,EAT                                    DON'T EAT,3575.2817,3553.0964,3288.613,--,NA,left,2,NA,right,no_response,not_eat,avoid,neg,avoid-neg,NA,1,NA
